pc_time_s,time_s,roll_heading,roll_velocity,roll_accel_est,pid,ff,motor_cmd,p,i,d,ff_gain
1776020656.7158062,65.291,-122.762383,-0.001518,0.287086,0.015176,0.0,0.015176,0.0,0.0,10.0,0.0
1776020656.736279,65.311,-122.761826,3e-05,0.111067,-0.000299,0.0,-0.000299,0.0,0.0,10.0,0.0
1776020656.7550287,65.331,-122.761322,-0.000158,-0.011726,0.00158,0.0,0.00158,0.0,0.0,10.0,0.0
1776020656.7752995,65.351,-122.758133,-3.1e-05,0.000343,0.00031,0.0,0.00031,0.0,0.0,10.0,0.0
1776020656.795905,65.371,-122.758629,-0.000639,0.172283,0.006393,0.0,0.006393,0.0,0.0,10.0,0.0
1776020656.8159955,65.391,-122.755524,0.000862,-0.162378,-0.00862,0.0,-0.00862,0.0,0.0,10.0,0.0
1776020656.8355024,65.411,-122.754791,0.000821,-0.21863,-0.008205,0.0,-0.008205,0.0,0.0,10.0,0.0
1776020656.8566391,65.431,-122.753174,0.000278,-0.084252,-0.002778,0.0,-0.002778,0.0,0.0,10.0,0.0
1776020656.8753753,65.451,-122.752892,-0.000274,0.083147,0.00274,0.0,0.00274,0.0,0.0,10.0,0.0
1776020656.8957503,65.471,-122.752998,-0.001025,0.207724,0.010247,0.0,0.010247,0.0,0.0,10.0,0.0
1776020656.9157453,65.491,-122.752724,-0.000738,0.237437,0.00738,0.0,0.00738,0.0,0.0,10.0,0.0
1776020656.9344838,65.511,-122.752266,0.000549,-0.072189,-0.005492,0.0,-0.005492,0.0,0.0,10.0,0.0
1776020656.954127,65.531,-122.750732,-0.000509,-0.035761,0.005089,0.0,0.005089,0.0,0.0,10.0,0.0
1776020656.9769588,65.551,-122.75087,0.000283,-0.096185,-0.002825,0.0,-0.002825,0.0,0.0,10.0,0.0
1776020656.9959545,65.571,-122.749573,0.000647,-0.345648,-0.006469,0.0,-0.006469,0.0,0.0,10.0,0.0
1776020657.015987,65.591,-122.749138,-0.00046,-0.108862,0.004596,0.0,0.004596,0.0,0.0,10.0,0.0
1776020657.0358975,65.611,-122.748482,-0.000545,0.146125,0.005445,0.0,0.005445,0.0,0.0,10.0,0.0
1776020657.0558426,65.631,-122.74894,-0.000339,0.118873,0.003388,0.0,0.003388,0.0,0.0,10.0,0.0
1776020657.0762298,65.651,-122.747177,-0.000482,-0.043702,0.004817,0.0,0.004817,0.0,0.0,10.0,0.0
1776020657.0975873,65.671,-122.747437,-0.000693,0.12628,0.00693,0.0,0.00693,0.0,0.0,10.0,0.0
1776020657.1160207,65.691,-122.747971,0.000155,-0.084406,-0.001545,0.0,-0.001545,0.0,0.0,10.0,0.0
1776020657.1365385,65.711,-122.749161,-2.6e-05,-0.110908,0.000259,0.0,0.000259,0.0,0.0,10.0,0.0
1776020657.156154,65.731,-122.748299,-0.000832,-0.061024,0.008325,0.0,0.008325,0.0,0.0,10.0,0.0
1776020657.1756675,65.751,-122.746185,1.1e-05,0.069183,-0.000113,0.0,-0.000113,0.0,0.0,10.0,0.0
1776020657.196195,65.771,-122.746468,0.000319,0.124267,-0.00319,0.0,-0.00319,0.0,0.0,10.0,0.0
1776020657.2160316,65.791,-122.745132,0.001086,-0.051864,-0.010858,0.0,-0.010858,0.0,0.0,10.0,0.0
1776020657.2373097,65.811,-122.744858,-0.000318,0.12208,0.003178,0.0,0.003178,0.0,0.0,10.0,0.0
1776020657.2557902,65.831,-122.743149,-0.000418,-0.016966,0.004178,0.0,0.004178,0.0,0.0,10.0,0.0
1776020657.276669,65.851,-122.744217,-0.00049,0.009884,0.004898,0.0,0.004898,0.0,0.0,10.0,0.0
1776020657.2950225,65.871,-122.743942,-0.000476,-0.041633,0.004759,0.0,0.004759,0.0,0.0,10.0,0.0
1776020657.3157773,65.891,-122.744598,-0.001311,0.176802,0.013109,0.0,0.013109,0.0,0.0,10.0,0.0
1776020657.3358028,65.911,-122.743301,-0.002219,0.495375,0.022187,0.0,0.022187,0.0,0.0,10.0,0.0
1776020657.3556054,65.931,-122.743263,-0.000861,0.220579,0.00861,0.0,0.00861,0.0,0.0,10.0,0.0
1776020657.3759177,65.951,-122.742851,-0.001011,0.121827,0.010109,0.0,0.010109,0.0,0.0,10.0,0.0
1776020657.395741,65.971,-122.744202,-0.000704,0.069873,0.007045,0.0,0.007045,0.0,0.0,10.0,0.0
1776020657.4153056,65.991,-122.742821,-0.000852,0.057729,0.008519,0.0,0.008519,0.0,0.0,10.0,0.0
1776020657.43596,66.011,-122.744202,-5.2e-05,-0.111261,0.00052,0.0,0.00052,0.0,0.0,10.0,0.0
1776020657.4558034,66.031,-122.74218,0.001265,-0.298971,-0.012654,0.0,-0.012654,0.0,0.0,10.0,0.0
1776020657.4760196,66.051,-122.741264,-0.001292,0.145949,0.012918,0.0,0.012918,0.0,0.0,10.0,0.0
1776020657.4955807,66.071,-122.740433,-0.000464,0.239498,0.00464,0.0,0.00464,0.0,0.0,10.0,0.0
1776020657.5154116,66.091,-122.740608,0.000154,-0.080843,-0.001539,0.0,-0.001539,0.0,0.0,10.0,0.0
1776020657.5358014,66.111,-122.740913,0.000745,-0.219491,-0.007445,0.0,-0.007445,0.0,0.0,10.0,0.0
1776020657.5564413,66.131,-122.740761,5.5e-05,-0.092953,-0.00055,0.0,-0.00055,0.0,0.0,10.0,0.0
1776020657.5760841,66.151,-122.741142,-0.000475,-0.061607,0.004749,0.0,0.004749,0.0,0.0,10.0,0.0
1776020657.5957918,66.171,-122.740135,-0.000521,0.118906,0.005211,0.0,0.005211,0.0,0.0,10.0,0.0
1776020657.6159878,66.191,-122.740883,-0.000308,0.108853,0.003076,0.0,0.003076,0.0,0.0,10.0,0.0
1776020657.6357183,66.211,-122.741837,-0.000581,0.095591,0.005805,0.0,0.005805,0.0,0.0,10.0,0.0
1776020657.6556003,66.231,-122.742279,-0.000201,-0.027076,0.002007,0.0,0.002007,0.0,0.0,10.0,0.0
1776020657.6759171,66.251,-122.740089,-0.001774,0.137987,0.017737,0.0,0.017737,0.0,0.0,10.0,0.0
1776020657.6958513,66.271,-122.740364,-0.00056,0.0424,0.005599,0.0,0.005599,0.0,0.0,10.0,0.0
1776020657.715728,66.291,-122.739227,-0.001125,0.199504,0.011251,0.0,0.011251,0.0,0.0,10.0,0.0
1776020657.7356968,66.311,-122.740074,-0.001041,0.377367,0.010407,0.0,0.010407,0.0,0.0,10.0,0.0
1776020657.755779,66.331,-122.738831,0.000326,0.141418,-0.003259,0.0,-0.003259,0.0,0.0,10.0,0.0
1776020657.77568,66.351,-122.740852,-3e-05,-0.053268,0.000298,0.0,0.000298,0.0,0.0,10.0,0.0
1776020657.7975297,66.371,-122.740662,0.000697,-0.190463,-0.006967,0.0,-0.006967,0.0,0.0,10.0,0.0
1776020657.8173852,66.391,-122.742302,0.000559,-0.042436,-0.005591,0.0,-0.005591,0.0,0.0,10.0,0.0
1776020657.8351579,66.411,-122.741989,-0.000417,0.092199,0.004167,0.0,0.004167,0.0,0.0,10.0,0.0
1776020657.8557665,66.431,-122.742874,3.1e-05,0.049716,-0.000309,0.0,-0.000309,0.0,0.0,10.0,0.0
1776020657.8760765,66.451,-122.741539,0.001185,-0.248555,-0.011846,0.0,-0.011846,0.0,0.0,10.0,0.0
1776020657.896697,66.471,-122.741905,0.000447,-0.185067,-0.004474,0.0,-0.004474,0.0,0.0,10.0,0.0
1776020657.9155185,66.491,-122.742523,0.000187,-0.188128,-0.001866,0.0,-0.001866,0.0,0.0,10.0,0.0
1776020657.9355292,66.511,-122.740707,-0.000749,-0.095406,0.00749,0.0,0.00749,0.0,0.0,10.0,0.0
1776020657.9543154,66.531,-122.740005,-0.00038,0.046704,0.003805,0.0,0.003805,0.0,0.0,10.0,0.0
1776020657.9747288,66.551,-122.739479,-0.000787,0.232693,0.007873,0.0,0.007873,0.0,0.0,10.0,0.0
1776020657.9948902,66.571,-122.738426,0.000461,-0.056365,-0.004609,0.0,-0.004609,0.0,0.0,10.0,0.0
1776020658.0157666,66.591,-122.738617,-0.00144,0.049938,0.0144,0.0,0.0144,0.0,0.0,10.0,0.0
1776020658.0362084,66.611,-122.740295,-0.001619,0.259831,0.016194,0.0,0.016194,0.0,0.0,10.0,0.0
1776020658.0554562,66.631,-122.738701,-0.00095,0.330745,0.009502,0.0,0.009502,0.0,0.0,10.0,0.0
1776020658.0757482,66.651,-122.740326,-0.000522,0.150417,0.005218,0.0,0.005218,0.0,0.0,10.0,0.0
1776020658.095983,66.671,-122.738998,-0.000121,0.033501,0.001206,0.0,0.001206,0.0,0.0,10.0,0.0
1776020658.1166964,66.691,-122.738602,0.000555,-0.155121,-0.005551,0.0,-0.005551,0.0,0.0,10.0,0.0
1776020658.1364167,66.711,-122.736305,0.000643,-0.227392,-0.00643,0.0,-0.00643,0.0,0.0,10.0,0.0
1776020658.156206,66.731,-122.73616,0.000996,-0.177826,-0.009959,0.0,-0.009959,0.0,0.0,10.0,0.0
1776020658.175466,66.751,-122.735542,-0.000537,0.160148,0.005369,0.0,0.005369,0.0,0.0,10.0,0.0
1776020658.1961064,66.771,-122.735245,-0.000797,0.141074,0.007965,0.0,0.007965,0.0,0.0,10.0,0.0
1776020658.2163372,66.791,-122.734123,-5.3e-05,0.083317,0.000528,0.0,0.000528,0.0,0.0,10.0,0.0
1776020658.235546,66.811,-122.733818,0.000422,-0.096794,-0.004216,0.0,-0.004216,0.0,0.0,10.0,0.0
1776020658.2553782,66.831,-122.733986,-2.5e-05,-0.073685,0.000248,0.0,0.000248,0.0,0.0,10.0,0.0
1776020658.2759137,66.851,-122.73288,-0.001324,0.160724,0.013245,0.0,0.013245,0.0,0.0,10.0,0.0
1776020658.2962396,66.871,-122.732567,-0.000317,-0.032852,0.003171,0.0,0.003171,0.0,0.0,10.0,0.0
1776020658.3166242,66.891,-122.729942,8e-06,-0.145403,-8.4e-05,0.0,-8.4e-05,0.0,0.0,10.0,0.0
1776020658.335402,66.911,-122.732346,-0.001032,0.173035,0.010322,0.0,0.010322,0.0,0.0,10.0,0.0
1776020658.3556125,66.931,-122.731621,-0.001353,0.409825,0.013534,0.0,0.013534,0.0,0.0,10.0,0.0
1776020658.3755162,66.951,-122.73127,-0.000724,0.210608,0.007238,0.0,0.007238,0.0,0.0,10.0,0.0
1776020658.3958366,66.971,-122.730423,0.000249,-0.089267,-0.002489,0.0,-0.002489,0.0,0.0,10.0,0.0
1776020658.4156804,66.991,-122.731773,-0.000184,-0.196832,0.001845,0.0,0.001845,0.0,0.0,10.0,0.0
1776020658.4356046,67.011,-122.729507,-0.000155,-0.120747,0.00155,0.0,0.00155,0.0,0.0,10.0,0.0
1776020658.4555469,67.031,-122.730499,0.000341,-0.000763,-0.003405,0.0,-0.003405,0.0,0.0,10.0,0.0
1776020658.4758565,67.051,-122.727234,0.00032,-0.056812,-0.0032,0.0,-0.0032,0.0,0.0,10.0,0.0
1776020658.4957898,67.071,-122.727028,0.000991,-0.258989,-0.009908,0.0,-0.009908,0.0,0.0,10.0,0.0
1776020658.5163307,67.091,-122.725899,0.000829,-0.190666,-0.008291,0.0,-0.008291,0.0,0.0,10.0,0.0
1776020658.535308,67.111,-122.724831,-2e-05,0.078611,0.000203,0.0,0.000203,0.0,0.0,10.0,0.0
1776020658.555806,67.131,-122.725555,0.000741,-0.160041,-0.007414,0.0,-0.007414,0.0,0.0,10.0,0.0
1776020658.5759616,67.151,-122.724968,0.000708,-0.23697,-0.007078,0.0,-0.007078,0.0,0.0,10.0,0.0
1776020658.5968451,67.171,-122.72464,0.00016,-0.107452,-0.001601,0.0,-0.001601,0.0,0.0,10.0,0.0
1776020658.6151845,67.191,-122.724434,-0.001037,0.220574,0.010374,0.0,0.010374,0.0,0.0,10.0,0.0
1776020658.6355374,67.211,-122.724747,-0.000711,0.204803,0.007112,0.0,0.007112,0.0,0.0,10.0,0.0
1776020658.655474,67.231,-122.722168,-0.000449,0.167284,0.004491,0.0,0.004491,0.0,0.0,10.0,0.0
1776020658.6764917,67.251,-122.723946,-0.000126,0.115333,0.001257,0.0,0.001257,0.0,0.0,10.0,0.0
1776020658.69545,67.271,-122.723511,0.000254,-0.073937,-0.002536,0.0,-0.002536,0.0,0.0,10.0,0.0
1776020658.715424,67.291,-122.724037,-0.000224,-0.144226,0.002244,0.0,0.002244,0.0,0.0,10.0,0.0
1776020658.7357726,67.311,-122.7239,-0.000804,-0.074223,0.008041,0.0,0.008041,0.0,0.0,10.0,0.0
1776020658.7562506,67.331,-122.726311,0.00052,-0.122297,-0.0052,0.0,-0.0052,0.0,0.0,10.0,0.0
1776020658.7753315,67.351,-122.724174,0.000419,0.159009,-0.004195,0.0,-0.004195,0.0,0.0,10.0,0.0
1776020658.7957962,67.371,-122.725449,0.000284,0.043042,-0.002836,0.0,-0.002836,0.0,0.0,10.0,0.0
1776020658.8158956,67.391,-122.72377,-2.6e-05,0.022485,0.000262,0.0,0.000262,0.0,0.0,10.0,0.0
1776020658.8363645,67.411,-122.723618,-0.000176,0.024109,0.00176,0.0,0.00176,0.0,0.0,10.0,0.0
1776020658.8578265,67.431,-122.723259,0.000416,-0.034741,-0.004159,0.0,-0.004159,0.0,0.0,10.0,0.0
1776020658.876949,67.451,-122.72345,0.0002,-0.114259,-0.001998,0.0,-0.001998,0.0,0.0,10.0,0.0
1776020658.8961332,67.471,-122.723221,-8.4e-05,0.011184,0.000835,0.0,0.000835,0.0,0.0,10.0,0.0
1776020658.9154947,67.491,-122.722672,-0.000545,0.326922,0.005454,0.0,0.005454,0.0,0.0,10.0,0.0
1776020658.9358733,67.511,-122.723564,-7.6e-05,0.142697,0.000759,0.0,0.000759,0.0,0.0,10.0,0.0
1776020658.9557884,67.531,-122.722771,0.000286,0.01372,-0.002862,0.0,-0.002862,0.0,0.0,10.0,0.0
1776020658.9766254,67.551,-122.722183,-0.000825,-0.000728,0.008251,0.0,0.008251,0.0,0.0,10.0,0.0
1776020658.9954016,67.571,-122.721474,-0.000789,0.142176,0.007886,0.0,0.007886,0.0,0.0,10.0,0.0
1776020659.0159018,67.591,-122.722946,0.000368,-0.134041,-0.003681,0.0,-0.003681,0.0,0.0,10.0,0.0
1776020659.0357995,67.611,-122.723778,1.1e-05,-0.036922,-0.00011,0.0,-0.00011,0.0,0.0,10.0,0.0
1776020659.0563903,67.631,-122.725517,-0.000809,0.065263,0.008091,0.0,0.008091,0.0,0.0,10.0,0.0
1776020659.0754473,67.651,-122.7239,-0.000407,-0.004963,0.004075,0.0,0.004075,0.0,0.0,10.0,0.0
1776020659.0957713,67.671,-122.726158,0.001117,-0.213992,-0.011172,0.0,-0.011172,0.0,0.0,10.0,0.0
1776020659.1159828,67.691,-122.723549,0.00068,-0.134128,-0.006804,0.0,-0.006804,0.0,0.0,10.0,0.0
1776020659.1368167,67.711,-122.723259,-0.000711,0.275104,0.007112,0.0,0.007112,0.0,0.0,10.0,0.0
1776020659.1566172,67.731,-122.722336,0.000199,0.075902,-0.001989,0.0,-0.001989,0.0,0.0,10.0,0.0
1776020659.1758208,67.751,-122.72377,0.001507,-0.291806,-0.015073,0.0,-0.015073,0.0,0.0,10.0,0.0
1776020659.1963048,67.771,-122.723373,0.000921,-0.308227,-0.009206,0.0,-0.009206,0.0,0.0,10.0,0.0
1776020659.2160385,67.791,-122.722923,0.000726,-0.188608,-0.007259,0.0,-0.007259,0.0,0.0,10.0,0.0
1776020659.2355437,67.811,-122.721947,-0.000181,0.049754,0.001811,0.0,0.001811,0.0,0.0,10.0,0.0
1776020659.255832,67.831,-122.722946,0.000689,-0.067183,-0.006892,0.0,-0.006892,0.0,0.0,10.0,0.0
1776020659.2763746,67.851,-122.722374,0.000391,-0.077032,-0.003908,0.0,-0.003908,0.0,0.0,10.0,0.0
1776020659.2958748,67.871,-122.721649,-0.000688,0.200425,0.006883,0.0,0.006883,0.0,0.0,10.0,0.0
1776020659.3158097,67.891,-122.722496,0.001091,-0.166489,-0.010914,0.0,-0.010914,0.0,0.0,10.0,0.0
1776020659.335857,67.911,-122.721359,0.000523,-0.223918,-0.005233,0.0,-0.005233,0.0,0.0,10.0,0.0
1776020659.3562675,67.931,-122.722481,0.000449,-0.175439,-0.004485,0.0,-0.004485,0.0,0.0,10.0,0.0
1776020659.3754413,67.951,-122.721115,-0.000311,0.060135,0.003108,0.0,0.003108,0.0,0.0,10.0,0.0
1776020659.3973382,67.971,-122.721489,-0.000141,0.116673,0.001412,0.0,0.001412,0.0,0.0,10.0,0.0
1776020659.4151587,67.991,-122.720215,0.000425,-0.041687,-0.004255,0.0,-0.004255,0.0,0.0,10.0,0.0
1776020659.4357796,68.011,-122.720772,0.000202,-0.07628,-0.002021,0.0,-0.002021,0.0,0.0,10.0,0.0
1776020659.4558353,68.031,-122.719398,2.7e-05,0.099647,-0.000273,0.0,-0.000273,0.0,0.0,10.0,0.0
1776020659.4758718,68.051,-122.721199,1.6e-05,0.147208,-0.000158,0.0,-0.000158,0.0,0.0,10.0,0.0
1776020659.4960527,68.071,-122.719856,0.000709,-0.06119,-0.007091,0.0,-0.007091,0.0,0.0,10.0,0.0
1776020659.5157223,68.091,-122.720352,0.000598,-0.203374,-0.00598,0.0,-0.00598,0.0,0.0,10.0,0.0
1776020659.5358071,68.111,-122.719795,0.001158,-0.186547,-0.011577,0.0,-0.011577,0.0,0.0,10.0,0.0
1776020659.555827,68.131,-122.719124,0.000451,0.015729,-0.004512,0.0,-0.004512,0.0,0.0,10.0,0.0
1776020659.57625,68.151,-122.719009,0.000912,-0.103416,-0.009124,0.0,-0.009124,0.0,0.0,10.0,0.0
1776020659.595823,68.171,-122.717896,0.000401,-0.145372,-0.004005,0.0,-0.004005,0.0,0.0,10.0,0.0
1776020659.6157866,68.191,-122.717377,-0.00043,-0.026024,0.004304,0.0,0.004304,0.0,0.0,10.0,0.0
1776020659.6358397,68.211,-122.718414,0.000347,-0.002633,-0.003466,0.0,-0.003466,0.0,0.0,10.0,0.0
1776020659.6564004,68.231,-122.720055,0.000379,-0.191592,-0.003786,0.0,-0.003786,0.0,0.0,10.0,0.0
1776020659.6757748,68.251,-122.719521,0.000367,-0.275882,-0.003665,0.0,-0.003665,0.0,0.0,10.0,0.0
1776020659.6958342,68.271,-122.720642,-0.000381,-0.022914,0.00381,0.0,0.00381,0.0,0.0,10.0,0.0
1776020659.7158198,68.291,-122.720421,0.000413,0.035983,-0.004133,0.0,-0.004133,0.0,0.0,10.0,0.0
1776020659.7360084,68.311,-122.721565,0.000344,0.044424,-0.00344,0.0,-0.00344,0.0,0.0,10.0,0.0
1776020659.7554505,68.331,-122.721497,-8.5e-05,0.20291,0.000849,0.0,0.000849,0.0,0.0,10.0,0.0
1776020659.7756386,68.351,-122.722168,0.000125,0.100352,-0.001249,0.0,-0.001249,0.0,0.0,10.0,0.0
1776020659.796007,68.371,-122.721024,-0.00056,0.28831,0.005603,0.0,0.005603,0.0,0.0,10.0,0.0
1776020659.8166008,68.391,-122.723465,0.001271,-0.076597,-0.012711,0.0,-0.012711,0.0,0.0,10.0,0.0
1776020659.835687,68.411,-122.721664,0.000235,-0.061187,-0.002351,0.0,-0.002351,0.0,0.0,10.0,0.0
1776020659.85589,68.431,-122.720718,0.000824,-0.229223,-0.008239,0.0,-0.008239,0.0,0.0,10.0,0.0
1776020659.875819,68.451,-122.719727,0.000643,-0.093644,-0.006432,0.0,-0.006432,0.0,0.0,10.0,0.0
1776020659.8962467,68.471,-122.71888,0.001314,-0.217786,-0.013138,0.0,-0.013138,0.0,0.0,10.0,0.0
1776020659.9162679,68.491,-122.718369,-3e-06,0.096113,3.3e-05,0.0,3.3e-05,0.0,0.0,10.0,0.0
1776020659.9359558,68.511,-122.716827,0.00024,0.128267,-0.002401,0.0,-0.002401,0.0,0.0,10.0,0.0
1776020659.9558976,68.531,-122.716553,0.001083,-0.118074,-0.010828,0.0,-0.010828,0.0,0.0,10.0,0.0
1776020659.975317,68.551,-122.714684,-3.9e-05,-0.131676,0.00039,0.0,0.00039,0.0,0.0,10.0,0.0
1776020659.9954772,68.571,-122.716446,0.000318,-0.204827,-0.003176,0.0,-0.003176,0.0,0.0,10.0,0.0
1776020660.0166316,68.591,-122.717033,-0.000769,0.049255,0.00769,0.0,0.00769,0.0,0.0,10.0,0.0
1776020660.0353403,68.611,-122.71978,0.000424,-0.042792,-0.004244,0.0,-0.004244,0.0,0.0,10.0,0.0
1776020660.055775,68.631,-122.71769,-5.7e-05,0.057733,0.000573,0.0,0.000573,0.0,0.0,10.0,0.0
1776020660.077865,68.651,-122.719643,-0.000509,0.157246,0.005089,0.0,0.005089,0.0,0.0,10.0,0.0
1776020660.0963278,68.671,-122.719315,-8e-06,0.114896,7.7e-05,0.0,7.7e-05,0.0,0.0,10.0,0.0
1776020660.116812,68.691,-122.720078,8.1e-05,-0.118174,-0.000809,0.0,-0.000809,0.0,0.0,10.0,0.0
1776020660.1369374,68.711,-122.718369,0.001084,-0.281786,-0.010837,0.0,-0.010837,0.0,0.0,10.0,0.0
1776020660.1555061,68.731,-122.719543,0.001545,-0.36782,-0.015446,0.0,-0.015446,0.0,0.0,10.0,0.0
1776020660.1761436,68.751,-122.71714,0.000349,-0.04758,-0.003493,0.0,-0.003493,0.0,0.0,10.0,0.0
1776020660.1963313,68.771,-122.718071,0.000763,-0.063448,-0.007632,0.0,-0.007632,0.0,0.0,10.0,0.0
1776020660.2161481,68.791,-122.71759,0.001061,-0.155482,-0.010614,0.0,-0.010614,0.0,0.0,10.0,0.0
1776020660.235502,68.811,-122.718277,0.000661,-0.026047,-0.00661,0.0,-0.00661,0.0,0.0,10.0,0.0
1776020660.2559586,68.831,-122.717728,0.000513,0.117169,-0.005125,0.0,-0.005125,0.0,0.0,10.0,0.0
1776020660.2757962,68.851,-122.716797,-7.8e-05,0.084997,0.000781,0.0,0.000781,0.0,0.0,10.0,0.0
1776020660.2963467,68.871,-122.717415,0.000186,-0.044123,-0.001861,0.0,-0.001861,0.0,0.0,10.0,0.0
1776020660.315995,68.891,-122.718437,0.000421,-0.117205,-0.004215,0.0,-0.004215,0.0,0.0,10.0,0.0
1776020660.3372076,68.911,-122.720406,0.00065,-0.243446,-0.006501,0.0,-0.006501,0.0,0.0,10.0,0.0
1776020660.3569512,68.931,-122.721527,-0.000149,-0.153896,0.001488,0.0,0.001488,0.0,0.0,10.0,0.0
1776020660.3747723,68.951,-122.722198,-0.000366,-0.073939,0.003664,0.0,0.003664,0.0,0.0,10.0,0.0
1776020660.3936088,68.971,-122.721359,-0.001371,0.308211,0.013706,0.0,0.013706,0.0,0.0,10.0,0.0
1776020660.4152477,68.991,-122.721428,-0.000112,0.247496,0.001124,0.0,0.001124,0.0,0.0,10.0,0.0
1776020660.435026,69.011,-122.719795,-5e-06,0.141501,5e-05,0.0,5e-05,0.0,0.0,10.0,0.0
1776020660.4562027,69.031,-122.720093,-0.000532,0.150057,0.005322,0.0,0.005322,0.0,0.0,10.0,0.0
1776020660.4750664,69.051,-122.719231,-0.000377,0.10504,0.003771,0.0,0.003771,0.0,0.0,10.0,0.0
1776020660.495157,69.071,-122.719696,0.00121,-0.078715,-0.012097,0.0,-0.012097,0.0,0.0,10.0,0.0
1776020660.5149283,69.091,-122.718452,0.001025,-0.319103,-0.010251,0.0,-0.010251,0.0,0.0,10.0,0.0
1776020660.5352492,69.111,-122.718605,0.000686,-0.259554,-0.00686,0.0,-0.00686,0.0,0.0,10.0,0.0
1776020660.5546637,69.131,-122.717224,0.00039,-0.109444,-0.003902,0.0,-0.003902,0.0,0.0,10.0,0.0
1776020660.5748088,69.151,-122.71907,-9.6e-05,0.10562,0.000959,0.0,0.000959,0.0,0.0,10.0,0.0
1776020660.5948045,69.171,-122.718956,0.001415,-0.164583,-0.014149,0.0,-0.014149,0.0,0.0,10.0,0.0
1776020660.614836,69.191,-122.718864,1.3e-05,-0.035685,-0.000135,0.0,-0.000135,0.0,0.0,10.0,0.0
1776020660.6355877,69.211,-122.719681,-0.000125,0.039359,0.001251,0.0,0.001251,0.0,0.0,10.0,0.0
1776020660.6555789,69.231,-122.719337,0.000371,0.004083,-0.003706,0.0,-0.003706,0.0,0.0,10.0,0.0
1776020660.675792,69.251,-122.719666,-0.000472,0.083784,0.004717,0.0,0.004717,0.0,0.0,10.0,0.0
1776020660.695738,69.271,-122.719734,0.000453,-0.135588,-0.004526,0.0,-0.004526,0.0,0.0,10.0,0.0
1776020660.7156076,69.291,-122.720062,-0.00036,-0.099735,0.003602,0.0,0.003602,0.0,0.0,10.0,0.0
1776020660.735918,69.311,-122.71804,-0.000234,0.014678,0.002341,0.0,0.002341,0.0,0.0,10.0,0.0
1776020660.7561598,69.331,-122.719681,-0.000206,0.158036,0.002061,0.0,0.002061,0.0,0.0,10.0,0.0
1776020660.7767599,69.351,-122.717049,-5.4e-05,-0.062615,0.000537,0.0,0.000537,0.0,0.0,10.0,0.0
1776020660.7959273,69.371,-122.717522,-7.9e-05,0.059961,0.000788,0.0,0.000788,0.0,0.0,10.0,0.0
1776020660.8159168,69.391,-122.717293,0.000313,-0.034364,-0.003128,0.0,-0.003128,0.0,0.0,10.0,0.0
1776020660.836602,69.411,-122.718658,0.001124,-0.21793,-0.011235,0.0,-0.011235,0.0,0.0,10.0,0.0
1776020660.855962,69.431,-122.717194,0.000212,-0.116244,-0.002117,0.0,-0.002117,0.0,0.0,10.0,0.0
1776020660.877159,69.451,-122.716499,0.000388,0.08059,-0.003881,0.0,-0.003881,0.0,0.0,10.0,0.0
1776020660.8958347,69.471,-122.716827,0.000697,-0.066003,-0.006966,0.0,-0.006966,0.0,0.0,10.0,0.0
1776020660.9160476,69.491,-122.716965,0.000705,-0.362505,-0.007049,0.0,-0.007049,0.0,0.0,10.0,0.0
1776020660.9371777,69.511,-122.716499,9e-05,-0.120181,-0.0009,0.0,-0.0009,0.0,0.0,10.0,0.0
1776020660.9550126,69.531,-122.714775,-0.000475,0.192387,0.004755,0.0,0.004755,0.0,0.0,10.0,0.0
1776020660.976445,69.551,-122.715271,-0.000324,0.243806,0.003241,0.0,0.003241,0.0,0.0,10.0,0.0
1776020660.9950309,69.571,-122.712944,-0.000246,0.159131,0.002458,0.0,0.002458,0.0,0.0,10.0,0.0
1776020661.0151858,69.591,-122.713081,-0.0002,0.049982,0.002001,0.0,0.002001,0.0,0.0,10.0,0.0
1776020661.0350752,69.611,-122.7118,-0.000836,0.215181,0.008355,0.0,0.008355,0.0,0.0,10.0,0.0
1776020661.054644,69.631,-122.710846,-0.00076,0.159099,0.007598,0.0,0.007598,0.0,0.0,10.0,0.0
1776020661.075272,69.651,-122.707855,-0.0005,-0.056087,0.004995,0.0,0.004995,0.0,0.0,10.0,0.0
1776020661.0960336,69.671,-122.709,-0.000242,-0.265393,0.002421,0.0,0.002421,0.0,0.0,10.0,0.0
1776020661.1169415,69.691,-122.706894,-0.000317,-0.067639,0.003172,0.0,0.003172,0.0,0.0,10.0,0.0
1776020661.1369777,69.711,-122.707359,-4.8e-05,-0.016122,0.000477,0.0,0.000477,0.0,0.0,10.0,0.0
1776020661.156328,69.731,-122.707878,0.000225,-0.023404,-0.002249,0.0,-0.002249,0.0,0.0,10.0,0.0
1776020661.1761599,69.751,-122.708702,0.000617,-0.111505,-0.006169,0.0,-0.006169,0.0,0.0,10.0,0.0
1776020661.1960716,69.771,-122.709137,0.000858,-0.154647,-0.008579,0.0,-0.008579,0.0,0.0,10.0,0.0
1776020661.2162898,69.791,-122.708633,0.00031,0.023033,-0.003098,0.0,-0.003098,0.0,0.0,10.0,0.0
1776020661.2354305,69.811,-122.709297,0.000869,-0.028696,-0.008689,0.0,-0.008689,0.0,0.0,10.0,0.0
1776020661.2555404,69.831,-122.709366,0.00043,-0.084926,-0.004304,0.0,-0.004304,0.0,0.0,10.0,0.0
